competitor_id,player_jersey_number,player_full_name,player_abv_name,player_position,player_status,passing_COMP,passing_ATT,passing_COMP%,passing_YDS,passing_TD,passing_INT,passing_LONG,passing_YDS/ATT,passing_AY/A,rushing_ATT,rushing_YDS,rushing_TD,rushing_LONG,rushing_AVG,receiving_TGT,receiving_REC,receiving_YDS,receiving_YAC,receiving_TD,receiving_LONG,receiving_AVG,receiving_YDS/TGT,receiving_CATCH%,defense_SOLO,defense_SACKS,defense_TFL,defense_INT,defense_FF,defense_FR,defense_ST_TAK,kicking_FGM,kicking_FGA,kicking_FG%,kicking_FG_LONG,kicking_XP,kicking_ROUGE,kickoffs_NUM,kickoffs_YDS,kickoffs_LONG,punting_NO,punting_GROSS_YDS,punting_GROSS_AVG,punting_LONG,punting_IN_10,kick_return_NUM,kick_return_YDS,kick_return_LONG,kick_return_AVG,punt_return_NUM,punt_return_YDS,punt_return_LONG,punt_return_AVG,game_id,team_id,team_abv,team_name,season_type,last_updated,season
1514598,85,Dymere Miller,Dymere Miller,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,2.0,2.0,41.0,25.0,0.0,27.0,20.5,20.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1518855,33,Alexander Teubner,Alexander Teubner,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1598895,82,Tyler Kahmann,Tyler Kahmann,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,1.0,1.0,4.0,-1.0,0.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1600221,28,Jyran Mitchell,Jyran Mitchell,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,3.0,5.0,0,3,1.667,2.0,1.0,13.0,13.0,0.0,13.0,13.0,6.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1600477,5,Tucker Horn,Tucker Horn,Offensive_Quarterback,ActiveNotPlayed,5.0,7.0,0.714,72.0,0.0,1.0,27.0,10.286,3.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1651882,13,Ethan John,Ethan John,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1655153,78,Quincy Robinson,Quincy Robinson,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1722195,34,James Ceasar,James Ceasar,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752314,9,Louis Philippe Gauthier,Louis Philippe Gauthier,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752315,14,Anthony Guercio,Anthony Guercio,Offensive_Quarterback,ActiveNotPlayed,3.0,4.0,0.75,48.0,0.0,0.0,27.0,12.0,12.0,2.0,15.0,0,9,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752323,25,Samuel Hicks,Samuel Hicks,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,5.0,25.0,2,9,5.0,2.0,1.0,16.0,16.0,0.0,16.0,16.0,8.0,0.5,0,0,0,0,0,0,1,,,,,,,,,,,,,,,1.0,21.0,21.0,21.0,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752342,72,Reed Martin,Reed Martin,Punter,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0.0,0.0,,0,1.0,0.0,3.0,218.0,100.0,4.0,169.0,42.25,46.0,0.0,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752344,38,Weagbe Mombo,Weagbe Mombo,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,2.0,5.0,1,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752348,46,Sebastian Parsalidis,Sebastian Parsalidis,Offensive_Fullback,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752368,73,Nathan Walker,Nathan Walker,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,5.0,217.0,43.4,54.0,0.0,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752369,16,Edward Woods,Edward Woods,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
998710,12,Chad Kelly,Chad Kelly,Offensive_Quarterback,Started,3.0,7.0,0.429,29.0,0.0,0.0,15.0,4.143,4.142857142857143,2.0,24.0,0,24,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419667,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1006437,3,Janarion Grant,Janarion Grant,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,5.0,4.0,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1019820,24,Peyton Logan,Peyton Logan,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,5.0,41.0,0,18,8.2,1.0,1.0,9.0,7.0,0.0,9.0,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1075930,17,Dimitri Stanley,Dimitri Stanley,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,33.0,33.0,33.0,1.0,-1.0,-1.0,-1.0,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1080617,39,Vincent Gray,Vincent Gray,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1085710,16,Marcus Rogers,Marcus Rogers,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,1.0,1.0,15.0,6.0,0.0,15.0,15.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1299931,70,Lirim Hajrullahu,Lirim Hajrullahu,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,215.0,77.0,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1350456,4,Nick Arbuckle,Nick Arbuckle,Offensive_Quarterback,Started,1.0,5.0,0.2,1.0,0.0,0.0,1.0,0.2,0.2,1.0,3.0,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1357160,23,Benjie Franklin,Benjie Franklin,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1357936,88,Andre Miller,Andre Miller,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,4.0,2.0,18.0,12.0,0.0,11.0,9.0,4.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1470612,0,Tyshon Blackburn,Tyshon Blackburn,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1473233,20,Derek Slywka,Derek Slywka,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1485617,27,Owen Goss,Owen Goss,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1487962,13,Solomon Davis,Solomon Davis,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,2.0,14.0,7.0,0.0,8.0,7.0,2.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1489868,40,Darius McKenzie,Darius McKenzie,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1493777,32,James Neal III,James Neal III,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1494910,92,Paris Shand,Paris Shand,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1496304,79,Jason Compoh,Jason Compoh,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1499707,37,Theran Johnson,Theran Johnson,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1500217,28,Akili Arnold,Akili Arnold,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1502167,91,Soane Toia,Soane Toia,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1502223,42,Jordan Pollard,Jordan Pollard,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1506051,89,Quincy Skinner Jr.,Quincy Skinner Jr.,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,1.0,1.0,7.0,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1509655,36,Aaron Casey,Aaron Casey,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1514598,85,Dymere Miller,Dymere Miller,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,3.0,1.0,14.0,2.0,0.0,14.0,14.0,4.667,0.333,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,11.0,2.0,20.0,13.0,10.0,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1514818,93,Jalen Bell,Jalen Bell,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1518855,33,Alexander Teubner,Alexander Teubner,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1598895,82,Tyler Kahmann,Tyler Kahmann,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1600221,28,Jyran Mitchell,Jyran Mitchell,Offensive_RunningBack,Started,,,,,,,,,,2.0,9.0,0,9,4.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1600477,5,Tucker Horn,Tucker Horn,Offensive_Quarterback,ActiveNotPlayed,7.0,15.0,0.467,64.0,0.0,1.0,15.0,4.267,1.2666666666666666,2.0,7.0,0,4,3.5,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1602425,44,Jeremiah Ojo,Jeremiah Ojo,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1602428,98,Da'Marcus Johnson,Da'Marcus Johnson,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,1.0,18.0,18.0,18.0,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1602431,96,Greg Reaves,Greg Reaves,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1651882,13,Ethan John,Ethan John,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1655153,78,Quincy Robinson,Quincy Robinson,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1713245,18,Tristan Ready,Tristan Ready,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,4.0,2.0,19.0,0.0,0.0,16.0,9.5,4.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1722195,34,James Ceasar,James Ceasar,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752314,9,Louis Philippe Gauthier,Louis Philippe Gauthier,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752315,14,Anthony Guercio,Anthony Guercio,Offensive_Quarterback,ActiveNotPlayed,4.0,4.0,1.0,43.0,0.0,0.0,16.0,10.75,10.75,4.0,30.0,0,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752323,25,Samuel Hicks,Samuel Hicks,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,4.0,51.0,1,37,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,22.0,1.0,37.0,37.0,37.0,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752342,72,Reed Martin,Reed Martin,Punter,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,197.0,39.4,56.0,1.0,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752344,38,Weagbe Mombo,Weagbe Mombo,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,,,,,,1.0,1.0,11.0,11.0,0.0,11.0,11.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752368,73,Nathan Walker,Nathan Walker,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,198.0,33.0,58.0,1.0,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1752369,16,Edward Woods,Edward Woods,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,122345,TOR,Toronto Argonauts,Preseason,2026-09-05T13:09:45.302148,2026
1003124,12,Kaleb Hayes,Kaleb Hayes,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1018050,16,Jake Dolegala,Jake Dolegala,Offensive_Quarterback,Started,10.0,18.0,0.556,189.0,1.0,1.0,51.0,10.5,9.11111111111111,1.0,15.0,0,15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1024286,96,Charbel Dabire,Charbel Dabire,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1290182,7,Myron Mitchell,Myron Mitchell,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,7.0,3.0,26.0,10.0,0.0,21.0,8.667,3.714,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1350470,5,Tre Ford,Tre Ford,Offensive_Quarterback,ActiveNotPlayed,7.0,9.0,0.778,156.0,2.0,0.0,50.0,17.333,21.77777777777778,5.0,38.0,0,15,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1357161,42,Gregory Junior,Gregory Junior,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1399802,86,Xavier Malone,Xavier Malone,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,2.0,2.0,46.0,8.0,0.0,36.0,23.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,11.0,5.0,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1401593,94,Mitchell Agude,Mitchell Agude,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1464500,11,Isaiah Wooden,Isaiah Wooden,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,20.0,20.0,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1468467,47,Owen Hubert,Owen Hubert,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1483360,87,Jaelen Gill,Jaelen Gill,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,4.0,3.0,110.0,44.0,0.0,50.0,36.667,27.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1483388,6,Zamari Walton,Zamari Walton,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1483758,13,Kaleb Ford-Dement,Kaleb Ford-Dement,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1484103,15,Craig Young,Craig Young,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1484471,74,Blayne Taylor,Blayne Taylor,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,4.0,2.0,45.0,10.0,0.0,31.0,22.5,11.25,0.5,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1486123,0,Isaiah Bagnah,Isaiah Bagnah,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1487519,70,Mitch McCarthy,Mitch McCarthy,Punter,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,196.0,49.0,79.0,1.0,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1488019,72,Nahree Biggins,Nahree Biggins,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,4.0,20.0,0,9,5.0,2.0,1.0,8.0,7.0,0.0,8.0,8.0,4.0,0.5,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1488149,75,Jordan Kwiatkowski,Jordan Kwiatkowski,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1489292,28,Cameron Bergeron,Cameron Bergeron,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1492168,23,Cameron Stone,Cameron Stone,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1493140,93,Aamarii Notice,Aamarii Notice,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1496810,77,Brian Ugwu,Brian Ugwu,Defensive_End,Started,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
1504932,71,Trent Battle,Trent Battle,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,1.0,5.0,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419671,83579,HAM,Hamilton Tiger-Cats,Preseason,2026-09-05T13:09:45.302148,2026
